BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,BALANCE_USAGE_RATIO,ONEOFF_PURCHASE_RATIO,INSTALLMENT_PURCHASE_RATIO,TOTAL_PURCHASES,PURCHASES_PER_TRX,CASH_ADVANCE_PER_TRX,PAYMENT_RATIO,MINIMUM_PAYMENT_RATIO,FULL_PAYMENT_FLAG,UTILIZATION_RATIO
2893.135916,1.0,0.0,0.0,0.0,1188.127404,0.0,0.0,0.0,0.166667,4,0,4000.0,877.652143,928.776392,0.0,12,0.7232839790000001,0.0,0.0,0.0,0.0,297.031851,0.21941303575,0.232194098,0,0.297031851
1589.083369,1.0,0.0,0.0,0.0,1527.089071,0.0,0.0,0.0,0.428571,4,0,2000.0,287.350882,411.733393,0.0,7,0.7945416845,0.0,0.0,0.0,0.0,381.77226775,0.14367544100000001,0.2058666965,0,0.7635445355
2540.711001,1.0,844.38,844.38,0.0,197.620055,0.5,0.5,0.0,0.083333,1,11,7000.0,576.312714,532.652119,0.0,12,0.36295871442857147,0.9999999988156991,0.0,844.38,76.76181818181819,197.620055,0.08233038771428572,0.07609315985714285,0,0.1488571507142857
1023.124791,1.0,1537.93,1093.67,444.26,247.04197,0.75,0.583333,0.583333,0.083333,1,25,9000.0,1070.149971,235.241959,0.0,12,0.11368053233333333,0.7111311953657635,0.2888688039840117,1537.93,61.5172,247.04197,0.11890555233333334,0.026137995444444444,0,0.19833021888888888
3937.87556,1.0,0.0,0.0,0.0,1767.100074,0.0,0.0,0.0,0.25,3,0,12000.0,2108.79056,1046.614165,0.0,12,0.3281562966666667,0.0,0.0,0.0,0.0,589.033358,0.17573254666666666,0.08721784708333333,0,0.1472583395
1079.008102,1.0,0.0,0.0,0.0,1259.571764,0.0,0.0,0.0,0.545455,9,0,1200.0,1379.635287,271.364415,0.090909,11,0.8991734183333333,0.0,0.0,0.0,0.0,139.95241822222224,1.1496960725,0.2261370125,0,1.0496431366666668
2545.614986,1.0,0.0,0.0,0.0,1353.803704,0.0,0.0,0.0,0.333333,8,0,3000.0,716.417015,947.744413,0.0,12,0.8485383286666667,0.0,0.0,0.0,0.0,169.225463,0.23880567166666666,0.31591480433333335,0,0.45126790133333333
1659.414215,1.0,324.0,324.0,0.0,2039.735576,0.166667,0.166667,0.0,0.25,7,3,4000.0,510.211233,542.325234,0.0,12,0.41485355375,0.9999999969135802,0.0,324.0,108.0,291.39079657142855,0.12755280825,0.1355813085,0,0.590933894
4484.839808,1.0,591.3,0.0,591.3,1402.722044,0.75,0.0,0.75,0.083333,1,23,6500.0,1476.731171,1233.335517,0.0,12,0.689975355076923,0.0,0.9999999983088111,591.3,25.708695652173912,1402.722044,0.2271894109230769,0.1897439256923077,0,0.30677262215384615
335.360271,1.0,3237.47,3237.47,0.0,0.0,0.75,0.75,0.0,0.0,0,19,2000.0,3137.11501,124.831219,0.571429,12,0.1676801355,0.9999999996911169,0.0,3237.47,170.39315789473685,0.0,1.568557505,0.062415609500000004,0,1.6187349999999998
8214.860286,1.0,5213.41,2396.6,2816.81,0.0,1.0,0.833333,0.916667,0.0,0,79,15000.0,2137.637765,2046.519248,0.0,12,0.5476573523999999,0.45969912198355795,0.540300877824629,5213.41,65.99253164556961,0.0,0.14250918433333332,0.13643461653333333,0,0.3475606666666667
745.72702,0.727273,137.7,35.0,102.7,0.0,0.166667,0.083333,0.166667,0.0,0,3,2000.0,2443.972329,3239.395001,0.0,12,0.37286351,0.25417574252595687,0.7458242502118791,137.7,45.9,0.0,1.2219861645,1.6196975004999998,0,0.06885
302.091029,0.818182,0.0,0.0,0.0,3688.086261,0.0,0.0,0.0,0.166667,8,0,2000.0,4032.526313,87.872257,0.1,12,0.1510455145,0.0,0.0,0.0,0.0,461.010782625,2.0162631565,0.043936128500000005,0,1.8440431305
438.550144,1.0,3647.61,3403.79,243.82,0.0,1.0,1.0,0.916667,0.0,0,65,7500.0,3130.109064,172.078686,0.25,12,0.058473352533333335,0.9331562308105427,0.06684376891530515,3647.61,56.11707692307692,0.0,0.41734787520000005,0.022943824800000002,0,0.486348
646.745968,0.818182,0.0,0.0,0.0,889.412824,0.0,0.0,0.0,0.333333,6,0,1350.0,789.132988,184.544674,0.0,12,0.4790710874074074,0.0,0.0,0.0,0.0,148.23547066666666,0.5845429540740741,0.1366997585185185,0,0.658824314074074
9266.08054,1.0,100.0,0.0,100.0,4383.296268,0.333333,0.0,0.25,0.166667,3,4,17500.0,2444.123547,2603.406476,0.0,12,0.5294903165714286,0.0,0.9999999900000002,100.0,25.0,1461.098756,0.1396642026857143,0.14876608434285715,0,0.2561883581714286
2735.480264,0.636364,100.0,0.0,100.0,6964.780053,0.333333,0.0,0.25,0.5,11,4,9000.0,1129.128267,1362.581887,0.0,12,0.30394225155555554,0.0,0.9999999900000002,100.0,25.0,633.161823,0.12545869633333334,0.15139798744444444,0,0.7849755614444445
160.530303,0.363636,299.38,299.38,0.0,836.768709,0.166667,0.166667,0.0,0.083333,4,5,1200.0,41.244164,89.772488,0.0,12,0.1337752525,0.9999999966597636,0.0,299.38,59.876,209.19217725,0.03437013666666666,0.07481040666666666,0,0.9467905908333334
2.386716,0.454545,115.0,0.0,115.0,0.0,1.0,0.0,0.916667,0.0,0,12,8500.0,99.456136,21.497533,0.0,12,0.0002807901176470588,0.0,0.9999999913043479,115.0,9.583333333333334,0.0,0.011700721882352941,0.002529121529411765,0,0.013529411764705882
199.753857,1.0,1569.23,940.51,628.72,0.0,1.0,0.666667,0.833333,0.0,0,42,7500.0,1480.652512,187.544352,0.916667,12,0.0266338476,0.599344901257722,0.40065509810502276,1569.23,37.36261904761905,0.0,0.19742033493333333,0.0250059136,0,0.20923066666666668
1647.990537,1.0,127.46,127.46,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,3500.0,414.257207,486.378735,0.0,12,0.47085443914285713,0.9999999921544015,0.0,127.46,63.73,0.0,0.118359202,0.13896535285714287,0,0.036417142857142856
1362.551313,1.0,0.0,0.0,0.0,73.99384,0.0,0.0,0.0,0.090909,1,0,1500.0,312.512407,357.297959,0.0,11,0.9083675419999999,0.0,0.0,0.0,0.0,73.99384,0.20834160466666665,0.23819863933333332,0,0.04932922666666667
2221.252825,0.545455,0.0,0.0,0.0,6448.247202,0.0,0.0,0.0,0.333333,12,0,7000.0,397.799248,477.915036,0.0,12,0.31732183214285714,0.0,0.0,0.0,0.0,537.3539334999999,0.056828463999999995,0.06827357657142857,0,0.9211781717142856
101.138672,1.0,1411.82,546.02,865.8,0.0,1.0,1.0,0.833333,0.0,0,42,3500.0,1357.403057,176.899874,0.75,12,0.028896763428571427,0.3867490187228194,0.6132509805688748,1411.82,33.614761904761906,0.0,0.3878294448571429,0.050542821142857144,0,0.4033771428571428
19.411374,1.0,229.92,0.0,229.92,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,254.145406,142.377232,0.5,12,0.009705687,0.0,0.9999999956506611,229.92,19.16,0.0,0.127072703,0.071188616,0,0.11495999999999999
189.11961,1.0,429.88,0.0,429.88,0.0,1.0,0.0,1.0,0.0,0,19,10000.0,723.776734,203.340471,0.0,12,0.018911960999999998,0.0,0.9999999976737695,429.88,22.625263157894736,0.0,0.07237767340000001,0.020334047100000002,0,0.042988
67.86054,0.363636,295.64,189.0,106.64,0.0,0.666667,0.083333,0.666667,0.0,0,9,3000.0,374.782336,68.395337,0.0,12,0.02262018,0.639291027468235,0.3607089691492729,295.64,32.84888888888889,0.0,0.12492744533333333,0.022798445666666667,0,0.09854666666666666
1338.317684,0.909091,0.0,0.0,0.0,1961.77281,0.0,0.0,0.0,0.083333,1,0,2000.0,2313.97005,398.031823,0.111111,12,0.6691588420000001,0.0,0.0,0.0,0.0,1961.77281,1.156985025,0.19901591149999998,0,0.980886405
5099.850196,1.0,805.45,695.9,109.55,587.441992,0.833333,0.416667,0.666667,0.25,4,22,5000.0,1922.297415,3777.37996,0.0,12,1.0199700392,0.8639890733577639,0.1360109254006941,805.4499999999999,36.61136363636364,146.860498,0.384459483,0.755475992,0,0.27857839840000004
68.222735,0.909091,537.68,0.0,537.68,0.0,0.916667,0.0,0.916667,0.0,0,22,3000.0,577.379225,182.870068,0.454545,12,0.022740911666666665,0.0,0.9999999981401577,537.68,24.439999999999998,0.0,0.19245974166666668,0.060956689333333335,0,0.17922666666666665
4028.756012,1.0,361.07,104.38,256.69,0.0,1.0,0.166667,1.0,0.0,0,18,4300.0,1279.931508,1537.985,0.0,12,0.9369200027906976,0.2890852181319821,0.7109147790984718,361.07,20.059444444444445,0.0,0.29765849023255814,0.35767093023255814,0,0.08396976744186047
9.730297,0.636364,99.24,0.0,99.24,0.0,0.583333,0.0,0.583333,0.0,0,8,1000.0,195.347822,104.212617,0.142857,12,0.009730297,0.0,0.9999999899234181,99.24,12.405,0.0,0.195347822,0.104212617,0,0.09924
224.915345,0.545455,2330.0,0.0,2330.0,0.0,0.5,0.0,0.416667,0.0,0,6,7500.0,3795.415177,194.174903,1.0,12,0.029988712666666667,0.0,0.9999999995708155,2330.0,388.3333333333333,0.0,0.5060553569333334,0.02588998706666667,1,0.31066666666666665
1378.911019,1.0,0.0,0.0,0.0,454.311051,0.0,0.0,0.0,0.416667,5,0,1500.0,782.706659,424.424148,0.0,12,0.9192740126666666,0.0,0.0,0.0,0.0,90.8622102,0.5218044393333333,0.282949432,0,0.302874034
2017.948347,1.0,1137.55,1137.55,0.0,145.93864,0.333333,0.333333,0.0,0.166667,2,14,2500.0,2416.247973,667.805708,0.0,12,0.8071793388,0.9999999991209176,0.0,1137.55,81.25357142857142,72.96932,0.9664991892,0.2671222832,0,0.513395456
409.194212,0.545455,1213.23,1213.23,0.0,1751.419465,0.25,0.25,0.0,0.416667,8,9,6000.0,5997.800728,178.416838,0.0,12,0.06819903533333334,0.9999999991757539,0.0,1213.23,134.80333333333334,218.927433125,0.9996334546666666,0.029736139666666668,0,0.49410824416666665
3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.931543,688.847827,0.0,12,0.7280318790697674,0.9999999976644245,0.0,428.16,61.16571428571429,229.45414033333336,0.1709143123255814,0.16019716906976744,0,0.2596563769767442
1143.409012,1.0,0.0,0.0,0.0,47.241537,0.0,0.0,0.0,0.083333,1,0,1200.0,283.066151,353.608086,0.0,12,0.9528408433333334,0.0,0.0,0.0,0.0,47.241537,0.23588845916666665,0.294673405,0,0.0393679475
4215.771256,1.0,0.0,0.0,0.0,7870.352952,0.0,0.0,0.0,0.416667,16,0,7500.0,5197.380969,1561.708701,0.083333,12,0.5621028341333333,0.0,0.0,0.0,0.0,491.8970595,0.6929841292,0.20822782680000002,0,1.0493803936000001
54.952957,0.636364,470.12,0.0,470.12,0.0,0.333333,0.0,0.333333,0.0,0,4,10000.0,1042.208975,178.107513,0.666667,12,0.0054952957,0.0,0.9999999978728835,470.12,117.53,0.0,0.1042208975,0.0178107513,0,0.047012
1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12,0.769732115,0.6730763112942991,0.3269236871178448,629.78,104.96333333333332,0.0,0.279668289,0.2337597755,0,0.31489
2589.500085,1.0,0.0,0.0,0.0,2529.709392,0.0,0.0,0.0,0.166667,4,0,5000.0,1647.938923,687.719999,0.0,12,0.517900017,0.0,0.0,0.0,0.0,632.427348,0.3295877846,0.1375439998,0,0.5059418784
798.070226,1.0,660.02,530.19,129.83,189.780271,0.333333,0.333333,0.25,0.083333,2,16,2050.0,1238.467693,328.249203,0.0,12,0.3893025492682927,0.8032938383635438,0.19670616012135064,660.0200000000001,41.25125,94.8901355,0.6041305819512195,0.1601215624390244,0,0.4145367175609756
6877.333016,1.0,0.0,0.0,0.0,3801.1506,0.0,0.0,0.0,0.25,3,0,9000.0,1370.858877,1757.148202,0.0,12,0.7641481128888888,0.0,0.0,0.0,0.0,1267.0502,0.152317653,0.1952386891111111,0,0.42235006666666663
234.544023,1.0,2453.46,408.97,2044.49,0.0,1.0,0.333333,1.0,0.0,0,54,6500.0,2869.929774,199.539528,0.75,12,0.03608369584615385,0.16669112185782892,0.8333088777345835,2453.46,45.434444444444445,0.0,0.44152765753846157,0.03069838892307692,0,0.37745538461538464
4420.693904,1.0,0.0,0.0,0.0,3202.933702,0.0,0.0,0.0,1.0,32,0,4600.0,2831.140832,2544.866539,0.0,12,0.9610204139130434,0.0,0.0,0.0,0.0,100.0916781875,0.6154653982608695,0.5532318563043479,0,0.6962899352173912
5757.919072,1.0,5544.45,3169.2,2375.25,2722.524205,1.0,0.75,1.0,0.416667,8,59,7000.0,2370.147958,2411.305205,0.0,12,0.8225598674285713,0.5715986255495858,0.4284013742700536,5544.45,93.97372881355932,340.315525625,0.3385925654285714,0.34447217214285714,0,1.180996315
2341.625484,1.0,2153.83,1260.08,893.75,0.0,0.916667,0.083333,0.916667,0.0,0,13,7500.0,774.4989,688.1366,0.0,12,0.31221673120000004,0.5850415303969945,0.4149584691387164,2153.83,165.67923076923077,0.0,0.10326652,0.09175154666666667,0,0.28717733333333334
1022.687467,1.0,409.92,0.0,409.92,177.186666,1.0,0.0,1.0,0.25,6,12,1000.0,774.611541,940.657454,0.0,12,1.022687467,0.0,0.9999999975604996,409.92,34.160000000000004,29.531111,0.774611541,0.940657454,0,0.587106666
1497.869891,1.0,806.64,681.69,124.95,0.0,0.833333,0.75,0.416667,0.0,0,26,1700.0,826.296904,857.418392,0.0,12,0.881099935882353,0.8450981840162921,0.15490181474399756,806.6400000000001,31.024615384615384,0.0,0.4860570023529412,0.50436376,0,0.4744941176470588
115.340163,1.0,54.67,0.0,54.67,727.568806,0.166667,0.0,0.166667,0.166667,2,2,1200.0,410.867044,115.03558,0.0,12,0.0961168025,0.0,0.9999999817084327,54.67,27.335,363.784403,0.34238920333333334,0.09586298333333333,0,0.6518656716666666
1175.749847,1.0,848.26,115.0,733.26,1032.462268,0.916667,0.083333,0.833333,0.083333,2,12,1200.0,2117.531771,838.137478,0.083333,12,0.9797915391666667,0.13557164061069527,0.864428358210421,848.26,70.68833333333333,516.231134,1.7646098091666667,0.6984478983333333,0,1.5672685566666666
512.058666,0.818182,921.2,664.73,256.47,0.0,0.416667,0.166667,0.25,0.0,0,7,5500.0,1851.553319,786.58816,0.0,12,0.09310157563636363,0.7215914017351374,0.278408597179322,921.2,131.6,0.0,0.336646058,0.1430160290909091,0,0.1674909090909091
40.645069,1.0,636.83,636.83,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,7500.0,670.205252,182.978696,0.416667,12,0.005419342533333333,0.9999999984297222,0.0,636.83,79.60375,0.0,0.08936070026666666,0.02439715946666667,0,0.08491066666666668
12323.84536,1.0,989.32,989.32,0.0,0.0,0.090909,0.090909,0.0,0.0,0,2,18000.0,9542.247486,2540.084696,0.0,11,0.6846580755555555,0.9999999989892047,0.0,989.32,494.66,0.0,0.5301248603333334,0.14111581644444443,0,0.054962222222222225
967.177679,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.402414,846.724721,0.0,12,0.967177679,0.0,0.9999999952015356,208.4,52.1,0.0,0.431402414,0.8467247210000001,0,0.2084
97.453056,0.818182,334.73,334.73,0.0,19.551802,0.083333,0.083333,0.0,0.083333,1,1,2500.0,234.271939,117.297542,0.25,12,0.0389812224,0.9999999970125175,0.0,334.73,334.73,19.551802,0.0937087756,0.046919016800000005,0,0.1417127208
346.782576,1.0,961.12,961.12,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,7000.0,409.11342,373.884808,0.0,12,0.049540368,0.9999999989595472,0.0,961.12,240.28,0.0,0.05844477428571429,0.05341211542857143,0,0.13730285714285714
32.228288,0.636364,73.45,73.45,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,4000.0,25.162565,163.322311,0.0,12,0.008057072,0.9999999863852963,0.0,73.45,36.725,0.0,0.00629064125,0.040830577750000006,0,0.0183625
39.642014,1.0,0.0,0.0,0.0,45.175571,0.0,0.0,0.0,0.083333,1,0,5000.0,0.0,864.2065423050828,0.0,12,0.007928402800000001,0.0,0.0,0.0,0.0,45.175571,0.0,0.17284130846101656,0,0.0090351142
1902.444082,1.0,0.0,0.0,0.0,2272.984507,0.0,0.0,0.0,0.083333,3,0,2500.0,2751.373324,650.087006,0.083333,12,0.7609776328,0.0,0.0,0.0,0.0,757.6615023333334,1.1005493296,0.2600348024,0,0.9091938028000001
600.777518,1.0,760.38,269.53,490.85,0.0,1.0,0.166667,1.0,0.0,0,35,4500.0,829.712416,186.053091,0.0,12,0.1335061151111111,0.3544675026243884,0.6455324960604797,760.38,21.725142857142856,0.0,0.1843805368888889,0.04134513133333333,0,0.16897333333333334
2864.644318,0.9,135.0,70.0,65.0,4345.320169,0.5,0.2,0.4,0.5,10,7,7000.0,1626.504396,656.858685,0.0,10,0.4092349025714286,0.5185185146776407,0.48148147791495205,135.0,19.285714285714285,434.5320169,0.23235777085714288,0.093836955,0,0.6400457384285714
4994.957253,1.0,0.0,0.0,0.0,2539.708186,0.0,0.0,0.0,0.416667,7,0,6400.0,1107.988488,1242.754558,0.0,12,0.78046207078125,0.0,0.0,0.0,0.0,362.8154551428571,0.17312320125,0.1941803996875,0,0.3968294040625
5392.29598,1.0,0.0,0.0,0.0,4020.9308,0.0,0.0,0.0,0.25,5,0,8000.0,8237.315179,1167.409427,0.090909,12,0.6740369975,0.0,0.0,0.0,0.0,804.18616,1.029664397375,0.145926178375,0,0.50261635
1841.606048,1.0,0.0,0.0,0.0,2592.516363,0.0,0.0,0.0,0.625,10,0,2500.0,372.508487,427.337579,0.0,8,0.7366424192000001,0.0,0.0,0.0,0.0,259.25163630000003,0.1490033948,0.1709350316,0,1.0370065452000001
2809.125422,1.0,65.5,65.5,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,3000.0,534.051634,1900.025531,0.0,12,0.9363751406666667,0.9999999847328247,0.0,65.5,65.5,0.0,0.17801721133333334,0.6333418436666667,0,0.021833333333333333
1305.724538,1.0,509.88,0.0,509.88,93.018864,1.0,0.0,1.0,0.083333,1,24,1200.0,913.23046,1929.692587,0.0,12,1.0881037816666665,0.0,0.9999999980387543,509.88,21.245,93.018864,0.7610253833333334,1.6080771558333333,0,0.50241572
258.148852,1.0,433.2,0.0,433.2,0.0,1.0,0.0,1.0,0.0,0,24,6000.0,229.824503,162.312596,0.0,12,0.043024808666666664,0.0,0.9999999976915974,433.2,18.05,0.0,0.038304083833333336,0.027052099333333336,0,0.0722
162.722336,1.0,222.7,94.7,128.0,0.0,0.5,0.166667,0.333333,0.0,0,8,4250.0,367.719858,166.661302,0.0,12,0.038287608470588236,0.42523574124276725,0.574764254266887,222.7,27.8375,0.0,0.08652231952941176,0.039214424000000005,0,0.052399999999999995
4007.610043,1.0,83.0,83.0,0.0,9003.084705,0.083333,0.083333,0.0,0.25,12,1,10000.0,1308.070478,1221.251121,0.0,12,0.4007610043,0.9999999879518074,0.0,83.0,83.0,750.2570587499999,0.13080704780000002,0.1221251121,0,0.9086084704999999
11.759081,0.181818,100.94,0.0,100.94,0.0,0.166667,0.0,0.166667,0.0,0,2,6000.0,567.062237,134.693402,0.666667,12,0.0019598468333333332,0.0,0.9999999900931248,100.94,50.47,0.0,0.09451037283333333,0.02244890033333333,0,0.016823333333333333
1384.008582,1.0,0.0,0.0,0.0,102.319161,0.0,0.0,0.0,0.166667,1,0,1500.0,183.35091,212.446542,0.0,6,0.922672388,0.0,0.0,0.0,0.0,102.319161,0.12223394,0.141631028,0,0.06821277399999999
6980.228444,1.0,4400.0,4000.0,400.0,913.382295,0.333333,0.083333,0.333333,0.083333,1,5,10000.0,1530.593874,1596.221236,0.0,12,0.6980228444000001,0.9090909088842974,0.09090909088842974,4400.0,880.0,913.382295,0.1530593874,0.1596221236,0,0.5313382295
2964.124423,1.0,118.05,0.0,118.05,157.301178,0.083333,0.0,0.083333,0.25,4,2,3000.0,359.886515,17563.48542,0.0,12,0.9880414743333334,0.0,0.9999999915290132,118.05,59.025,39.3252945,0.11996217166666666,5.85449514,0,0.091783726
78.287038,1.0,1045.76,63.2,982.56,0.0,1.0,0.083333,1.0,0.0,0,25,7000.0,944.999337,133.973858,0.4,12,0.01118386257142857,0.06043451646607776,0.9395654825776797,1045.76,41.8304,0.0,0.1349999052857143,0.019139122571428573,0,0.1493942857142857
1307.937701,1.0,1280.58,237.4,1043.18,0.0,0.833333,0.083333,0.833333,0.0,0,28,1800.0,544.411381,337.179545,0.0,12,0.7266320561111111,0.1853847473915064,0.8146152518275975,1280.5800000000002,45.735,0.0,0.30245076722222225,0.18732196944444446,0,0.7114333333333333
27.93791,0.727273,205.92,0.0,205.92,0.0,0.666667,0.0,0.666667,0.0,0,24,1200.0,327.268542,110.286711,0.181818,12,0.023281591666666667,0.0,0.9999999951437452,205.92,8.58,0.0,0.272723785,0.0919055925,0,0.1716
77.305919,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.587528,148.763367,0.0,12,0.05153727933333334,0.0,0.999999994154098,171.06,28.51,0.0,0.2197250186666667,0.09917557799999999,0,0.11404
807.091888,1.0,1272.53,356.64,915.89,0.0,1.0,0.5,1.0,0.0,0,66,6000.0,2274.388713,227.352478,0.25,12,0.13451531466666666,0.28026058302730733,0.7197394161868566,1272.53,19.280757575757576,0.0,0.37906478549999995,0.03789207966666667,0,0.21208833333333332
5423.576453,1.0,1672.55,107.89,1564.66,2768.037239,1.0,0.083333,1.0,0.166667,9,40,8500.0,2411.575976,4716.185183,0.0,12,0.638067818,0.06450629274789615,0.9354937066542144,1672.5500000000002,41.81375,307.5596932222222,0.2837148207058824,0.5548453156470587,0,0.5224220281176472
1290.524209,1.0,1518.26,1024.83,493.43,39.054692,1.0,0.333333,0.916667,0.083333,1,22,1700.0,294.227995,383.572166,0.0,12,0.7591318876470587,0.6750029634746334,0.3249970358667178,1518.26,69.01181818181819,39.054692,0.1730752911764706,0.22563068588235294,0,0.9160674658823529
34.869037,1.0,356.32,0.0,356.32,0.0,1.0,0.0,0.875,0.0,0,8,1000.0,286.841222,129.155038,0.571429,8,0.034869037,0.0,0.9999999971935339,356.32,44.54,0.0,0.286841222,0.129155038,0,0.35631999999999997
811.564879,1.0,558.08,492.04,66.04,0.0,0.583333,0.416667,0.166667,0.0,0,12,8500.0,694.594504,201.679842,0.0,12,0.09547822105882353,0.8816657094293547,0.11833428877878747,558.08,46.50666666666667,0.0,0.08171700047058823,0.02372704023529412,0,0.0656564705882353
1109.109473,1.0,113.0,113.0,0.0,189.801109,0.1,0.1,0.0,0.1,1,2,2500.0,200.741855,234.552176,0.0,10,0.44364378919999997,0.9999999911504426,0.0,113.0,56.5,189.801109,0.08029674199999999,0.0938208704,0,0.1211204436
969.034643,1.0,50.85,50.85,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,256.061264,309.02637,0.0,12,0.8075288691666667,0.999999980334317,0.0,50.85,25.425,0.0,0.21338438666666668,0.257521975,0,0.042375
80.167956,0.545455,1053.52,1053.52,0.0,0.0,0.416667,0.416667,0.0,0.0,0,12,3000.0,970.48092,67.064056,0.125,12,0.026722652000000003,0.9999999990508011,0.0,1053.52,87.79333333333334,0.0,0.32349363999999997,0.022354685333333332,0,0.35117333333333334
607.912561,1.0,205.84,205.84,0.0,1076.492197,0.25,0.25,0.0,0.25,3,3,6000.0,258.631069,202.93187,0.0,12,0.10131876016666666,0.9999999951418578,0.0,205.84,68.61333333333333,358.83073233333334,0.04310517816666667,0.033821978333333336,0,0.21372203283333333
0.0,0.0,199.73,22.0,177.73,0.0,0.454545,0.090909,0.454545,0.0,0,6,9000.0,5557.460834,864.2065423050828,0.0,11,0.0,0.11014870019451911,0.8898512947987218,199.73,33.288333333333334,0.0,0.6174956482222222,0.09602294914500921,0,0.02219222222222222
1758.703148,1.0,3955.35,3502.36,452.99,0.0,0.916667,0.916667,0.166667,0.0,0,29,7500.0,3561.755293,395.409663,0.0,12,0.23449375306666667,0.8854741044697754,0.11452589527740253,3955.3500000000004,136.39137931034483,0.0,0.4749007057333334,0.0527212884,0,0.52738
169.062888,1.0,1556.66,209.33,1347.33,0.0,0.916667,0.083333,0.833333,0.0,0,23,1000.0,1234.677121,169.47941,0.25,12,0.169062888,0.13447380922328972,0.8655261901343091,1556.6599999999999,67.68086956521739,0.0,1.234677121,0.16947941,0,1.5566600000000002
268.577278,0.181818,0.0,0.0,0.0,5625.798427,0.0,0.0,0.0,0.083333,1,0,9000.0,34107.07499,761.962503,1.0,12,0.029841919777777774,0.0,0.0,0.0,0.0,5625.798427,3.789674998888889,0.08466250033333333,1,0.6250887141111111
1431.670328,1.0,1020.76,0.0,1020.76,0.0,1.0,0.0,1.0,0.0,0,27,5000.0,524.610416,409.222015,0.0,12,0.28633406559999997,0.0,0.9999999990203378,1020.76,37.805925925925926,0.0,0.1049220832,0.081844403,0,0.204152
241.097264,1.0,790.6,63.9,726.7,0.0,1.0,0.083333,1.0,0.0,0,42,1500.0,478.948292,168.169675,0.166667,12,0.16073150933333333,0.08082469000654605,0.9191753087285919,790.6,18.823809523809523,0.0,0.3192988613333333,0.11211311666666668,0,0.5270666666666667
1484.705242,1.0,2673.3,2272.02,401.28,4104.024116,0.916667,0.666667,1.0,0.5,29,26,5000.0,6169.78218,646.953153,0.0,12,0.2969410484,0.8498933898739784,0.15010660975195203,2673.3,102.81923076923077,141.51807296551723,1.233956436,0.1293906306,0,1.3554648232
54.80309,0.636364,462.32,0.0,462.32,0.0,0.583333,0.0,0.5,0.0,0,8,5000.0,422.709468,82.062989,0.454545,12,0.010960618,0.0,0.999999997836996,462.32,57.79,0.0,0.0845418936,0.0164125978,0,0.092464
1687.570137,1.0,162.04,73.04,89.0,0.0,0.25,0.083333,0.166667,0.0,0,4,1800.0,331.015115,919.874346,0.0,12,0.937538965,0.45075289773665217,0.5492470960920323,162.04000000000002,40.51,0.0,0.1838972861111111,0.5110413033333333,0,0.09002222222222221
1182.045732,1.0,130.0,70.0,60.0,0.0,0.416667,0.166667,0.166667,0.0,0,5,1200.0,279.439759,293.907914,0.0,12,0.9850381100000001,0.5384615343195267,0.46153845798816573,130.0,26.0,0.0,0.2328664658333333,0.24492326166666667,0,0.10833333333333334
2304.087171,1.0,0.0,0.0,0.0,3511.369006,0.0,0.0,0.0,0.166667,3,0,3000.0,3004.655015,586.763635,0.083333,12,0.768029057,0.0,0.0,0.0,0.0,1170.4563353333333,1.0015516716666666,0.19558787833333335,0,1.1704563353333333
8030.872986,1.0,0.0,0.0,0.0,4904.289845,0.0,0.0,0.0,0.833333,50,0,8500.0,5467.375109,2135.03681,0.0,12,0.9448085865882353,0.0,0.0,0.0,0.0,98.0857969,0.6432206010588235,0.25118080117647057,0,0.576975275882353
1.151323,0.181818,60.3,60.3,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,697.573197,864.2065423050828,0.0,12,0.0009594358333333335,0.9999999834162524,0.0,60.3,60.3,0.0,0.5813109975,0.720172118587569,0,0.050249999999999996
188.701762,0.454545,900.45,900.45,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,1002.783773,74.503021,0.0,12,0.15725146833333334,0.9999999988894441,0.0,900.45,900.45,0.0,0.8356531441666667,0.06208585083333334,0,0.750375
